narr86,nfarr86,nparr86,pcnv,avgsen,tottime,ptime86,qemp86,inc86,durat,black,hispan,born60
0,0,0,1.00,0.0,0.0,0,0.0,0.0,6.0,0,0,0
1,1,0,1.00,0.0,0.0,0,4.0,76.6,0.0,0,0,1
0,0,0,0.40,0.0,0.0,0,4.0,203.1,0.0,0,0,0
2,0,0,0.00,0.0,0.0,0,4.0,28.2,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,197.8,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,1.0,18.9,1.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,20.9,0.0,0,0,0
0,0,0,0.33,0.0,0.0,0,2.0,5.1,1.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,9.8,1.0,1,0,0
0,0,0,1.00,0.0,0.0,0,3.0,30.4,0.0,0,0,0
0,0,0,0.26,0.0,0.0,12,0.0,0.0,0.0,1,0,0
1,1,0,0.00,0.0,0.0,0,0.0,0.0,5.0,1,0,1
0,0,0,0.33,0.0,0.0,0,4.0,44.0,0.0,0,1,0
0,0,0,0.50,0.0,0.0,0,4.0,204.7,0.0,0,1,0
0,0,0,1.00,0.0,0.0,0,4.0,13.2,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,3.0,5.4,0.0,0,0,0
1,1,0,1.00,0.0,0.0,0,3.0,13.4,2.0,1,0,1
1,1,0,0.17,0.0,0.0,0,1.0,1.9,0.0,0,0,0
1,0,0,0.00,0.0,0.0,0,3.0,68.9,0.0,0,0,0
0,0,0,0.67,0.0,0.0,0,0.0,0.0,1.0,0,1,1
0,0,0,0.00,0.0,0.0,0,4.0,134.4,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,2.0,0,0,0
0,0,0,0.50,0.0,0.0,0,4.0,130.8,0.0,0,1,0
1,0,0,0.40,0.0,0.0,0,0.0,0.0,15.0,1,0,0
0,0,0,0.00,0.0,0.0,0,2.0,24.9,0.0,0,0,0
2,0,0,0.67,0.0,0.0,0,3.0,80.1,1.0,0,0,0
0,0,0,1.00,0.0,0.0,0,1.0,5.3,3.0,0,0,0
1,1,1,0.67,0.0,0.0,0,1.0,0.3,1.0,0,0,0
1,0,0,0.33,0.0,0.0,0,0.0,0.0,1.0,0,1,1
0,0,0,0.00,0.0,0.0,0,4.0,100.1,0.0,0,1,1
0,0,0,0.00,0.0,0.0,0,2.0,51.0,3.0,0,1,1
0,0,0,0.00,0.0,0.0,0,3.0,103.0,0.0,0,0,1
0,0,0,0.50,0.0,0.0,0,4.0,87.3,0.0,0,0,0
0,0,0,0.67,0.0,0.0,0,4.0,38.5,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,94.9,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,70.1,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,71.6,0.0,0,0,1
1,1,1,0.50,0.0,0.0,0,3.0,39.4,0.0,1,0,0
0,0,0,0.33,0.0,0.0,0,2.0,33.3,4.0,0,0,1
0,0,0,1.00,0.0,0.0,0,4.0,136.5,0.0,0,0,0
1,1,1,0.67,0.0,0.0,0,2.0,10.6,0.0,0,1,0
0,0,0,1.00,0.0,0.0,0,4.0,209.7,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,0.0,0.0,3.0,0,0,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,5.0,0,0,0
0,0,0,1.00,0.0,0.0,0,2.0,37.7,5.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,60.3,0.0,0,0,0
0,0,0,0.44,0.0,0.0,12,0.0,0.0,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,68.5,1.0,0,0,0
0,0,0,1.00,0.0,0.0,0,2.0,29.8,5.0,0,0,1
0,0,0,0.00,0.0,0.0,0,4.0,161.6,0.0,0,0,0
0,0,0,0.80,0.0,0.0,12,0.0,0.0,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,3.0,142.6,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,1.0,34.4,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,4.0,188.8,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,228.6,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,172.7,0.0,0,0,1
1,1,0,0.50,0.0,0.0,0,3.0,33.1,0.0,1,0,1
0,0,0,0.00,0.0,0.0,0,2.0,38.4,0.0,1,0,1
0,0,0,0.67,0.0,0.0,0,4.0,97.2,0.0,0,1,0
0,0,0,0.50,0.0,0.0,0,3.0,34.9,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,1.0,2.4,1.0,0,0,0
0,0,0,0.33,0.0,0.0,0,3.0,11.3,0.0,1,0,0
0,0,0,1.00,0.0,0.0,0,3.0,35.0,2.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,142.1,0.0,0,1,0
0,0,0,0.50,0.0,0.0,0,3.0,41.4,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,6.0,1,0,0
0,0,0,1.00,0.0,0.0,0,2.0,28.0,0.0,0,0,0
0,0,0,0.25,0.0,0.0,0,2.0,35.9,1.0,0,0,0
0,0,0,1.00,2.9,2.9,0,3.0,17.7,2.0,0,0,0
0,0,0,0.50,0.0,0.0,6,1.8,16.0,0.0,0,1,0
0,0,0,1.00,0.0,0.0,0,4.0,59.4,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,3.0,64.4,12.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,8.0,0,0,0
0,0,0,1.00,0.0,0.0,0,3.0,137.2,3.0,0,0,1
0,0,0,0.00,0.0,0.0,0,4.0,112.2,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,1.0,2.1,0.0,0,1,0
1,1,1,0.00,0.0,0.0,0,3.0,31.1,0.0,1,0,1
1,1,0,0.60,0.0,0.0,0,3.0,34.0,2.0,0,1,0
0,0,0,0.00,0.0,0.0,0,3.0,24.1,6.0,0,0,0
0,0,0,0.17,1.1,1.1,0,4.0,115.1,0.0,0,0,0
0,0,0,0.33,0.0,0.0,0,2.0,137.1,1.0,0,0,1
0,0,0,0.00,0.0,0.0,0,4.0,63.2,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,217.7,0.0,0,1,0
0,0,0,0.50,0.0,0.0,0,3.0,48.2,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,46.9,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,129.1,0.0,0,0,1
0,0,0,1.00,0.0,0.0,0,4.0,157.5,0.0,0,0,0
3,1,1,0.50,0.0,0.0,0,1.0,4.1,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,39.9,0.0,0,1,0
0,0,0,1.00,0.0,0.0,0,4.0,128.1,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,4.0,101.2,0.0,0,0,0
0,0,0,0.25,0.0,0.0,0,4.0,71.6,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,0.0,0.0,1.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,74.4,6.0,0,0,0
0,0,0,0.67,0.0,0.0,0,0.0,0.0,6.0,0,0,0
0,0,0,0.00,0.0,0.0,0,1.0,142.5,2.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,94.4,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,85.5,0.0,0,1,1
2,0,0,0.67,0.0,0.0,0,2.0,8.9,1.0,0,1,0
0,0,0,0.40,0.0,0.0,0,0.0,0.0,4.0,0,0,0
0,0,0,0.67,0.0,0.0,12,0.0,0.0,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,181.5,0.0,0,0,0
1,1,1,0.20,0.0,0.0,0,1.0,6.1,8.0,1,0,0
1,1,1,0.50,0.0,0.0,0,1.0,0.1,1.0,0,1,0
0,0,0,0.00,0.0,0.0,0,3.0,22.1,0.0,1,0,0
0,0,0,0.00,0.0,0.0,0,1.0,3.5,25.0,0,0,1
1,1,1,0.20,0.0,0.0,0,2.0,15.2,2.0,0,0,0
0,0,0,0.50,0.0,0.0,0,4.0,102.7,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,3.0,0,1,1
0,0,0,1.00,0.0,0.0,0,3.0,60.3,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,104.1,0.0,0,0,1
0,0,0,0.50,0.0,0.0,0,4.0,88.2,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,118.5,0.0,0,0,0
3,2,2,0.00,0.0,0.0,0,1.0,0.7,2.0,0,0,0
0,0,0,0.50,0.0,0.0,0,4.0,88.5,0.0,0,1,1
0,0,0,1.00,0.0,0.0,0,2.0,0.4,3.0,0,1,0
1,1,0,0.33,0.0,0.0,0,1.0,0.4,9.0,1,0,0
0,0,0,1.00,0.0,0.0,0,3.0,21.4,1.0,0,0,1
0,0,0,0.50,0.0,0.0,0,4.0,129.9,0.0,0,0,0
1,0,0,0.00,0.0,0.0,0,0.0,0.0,1.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,6.0,0,0,0
0,0,0,0.33,0.0,0.0,0,4.0,132.8,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,104.2,0.0,0,1,1
0,0,0,1.00,0.0,0.0,0,4.0,75.5,0.0,1,0,0
0,0,0,0.17,0.0,0.0,0,0.0,0.0,16.0,1,0,0
0,0,0,0.33,0.0,0.0,0,0.0,0.0,11.0,0,0,0
2,2,1,0.25,0.0,0.0,0,0.0,0.0,15.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,184.8,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,96.6,1.0,0,0,0
1,0,0,0.00,0.0,0.0,0,0.0,0.0,18.0,1,0,0
0,0,0,0.00,16.2,32.4,12,0.0,0.0,0.0,1,0,1
1,1,1,0.00,0.0,0.0,0,3.0,50.7,0.0,0,1,0
0,0,0,0.50,0.0,0.0,0,4.0,104.0,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,99.0,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,2.0,0,1,0
1,0,0,0.50,0.0,0.0,0,1.0,0.1,7.0,0,0,1
0,0,0,0.00,0.0,0.0,0,4.0,166.4,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,3.0,164.9,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,1.0,10.6,2.0,1,0,0
0,0,0,0.00,0.0,0.0,0,2.0,60.4,0.0,0,0,1
2,1,1,0.00,0.0,0.0,0,3.0,25.2,1.0,0,0,0
0,0,0,0.33,0.0,0.0,0,3.0,62.8,1.0,0,1,1
0,0,0,0.00,0.0,0.0,0,4.0,220.4,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,2.0,17.4,15.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,105.2,0.0,0,1,0
0,0,0,0.38,7.6,7.6,6,2.1,47.9,0.0,1,0,0
0,0,0,0.00,0.0,0.0,0,4.0,39.8,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,1.0,9.3,0.0,0,0,1
1,0,0,0.00,0.0,0.0,0,4.0,52.7,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,3.0,35.1,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,189.2,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,2.0,0,0,1
0,0,0,1.00,0.0,0.0,0,4.0,64.1,0.0,0,0,1
0,0,0,1.00,0.0,0.0,0,2.0,55.0,1.0,0,0,0
0,0,0,0.60,0.0,0.0,0,3.0,6.8,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,83.7,0.0,1,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,8.0,0,0,0
0,0,0,0.50,0.0,0.0,0,3.0,12.0,4.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,130.8,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,3.0,52.1,0.0,1,0,0
0,0,0,0.00,0.0,0.0,0,2.0,25.0,0.0,0,0,0
0,0,0,0.33,0.0,0.0,0,3.0,71.3,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,53.8,0.0,1,0,0
0,0,0,0.33,0.0,0.0,0,2.0,19.3,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,4.0,122.5,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,2.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,256.3,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,169.2,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,114.7,0.0,0,0,0
1,0,0,0.40,0.0,0.0,0,0.0,0.0,1.0,1,0,0
0,0,0,0.00,0.0,0.0,0,4.0,44.0,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,214.7,0.0,0,0,1
0,0,0,0.33,0.0,0.0,0,2.0,6.5,10.0,1,0,0
0,0,0,0.00,0.0,0.0,0,4.0,134.7,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,1.0,18.8,0.0,1,0,0
0,0,0,0.00,0.0,0.0,0,4.0,87.1,0.0,0,0,1
0,0,0,1.00,0.0,0.0,0,2.0,0.2,7.0,0,1,0
0,0,0,0.67,0.0,0.0,0,4.0,17.5,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,3.0,142.4,0.0,0,0,0
1,0,0,0.43,0.0,0.0,0,0.0,0.0,15.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,125.9,0.0,0,0,0
1,0,1,0.00,0.0,0.0,0,1.0,6.0,1.0,0,0,1
0,0,0,1.00,0.0,0.0,0,4.0,108.6,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,48.0,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,5.0,0,0,0
0,0,0,1.00,0.0,0.0,0,1.0,9.0,1.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,224.9,0.0,0,1,1
0,0,0,0.50,0.0,0.0,0,0.0,0.0,1.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,248.7,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,107.8,0.0,0,0,1
3,0,0,0.50,0.0,0.0,0,1.0,5.9,0.0,0,1,0
0,0,0,0.50,0.0,0.0,0,0.0,0.0,3.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,70.2,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,137.7,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,102.0,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,30.8,0.0,0,1,1
0,0,0,1.00,0.0,0.0,0,4.0,61.6,0.0,0,1,0
0,0,0,1.00,0.0,0.0,0,4.0,105.7,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,4.0,150.4,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,62.3,0.0,1,0,0
0,0,0,0.50,0.0,0.0,0,0.0,0.0,16.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,79.5,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,149.2,0.0,1,0,0
0,0,0,1.00,0.0,0.0,0,4.0,29.1,0.0,0,0,1
1,0,1,0.60,0.0,0.0,0,3.0,23.0,0.0,0,1,0
0,0,0,1.00,0.0,0.0,0,4.0,92.6,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,2.0,27.1,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,148.3,0.0,0,0,0
1,1,1,1.00,0.0,0.0,0,1.0,8.8,0.0,1,0,0
1,0,1,0.00,0.0,0.0,0,3.0,51.5,1.0,0,0,0
0,0,0,1.00,0.0,0.0,0,1.0,0.8,4.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,9.0,0,0,1
0,0,0,1.00,0.0,0.0,12,0.0,0.0,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,194.2,0.0,0,0,0
1,1,1,0.00,7.8,7.8,0,1.0,13.0,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,4.0,182.2,0.0,0,0,0
1,0,0,1.00,0.0,0.0,0,3.0,15.9,3.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,47.5,18.0,0,0,1
1,0,0,0.00,0.0,0.0,0,4.0,116.6,0.0,0,1,0
0,0,0,1.00,0.0,0.0,0,3.0,37.7,0.0,0,0,0
0,0,0,0.67,0.0,0.0,0,0.0,0.0,7.0,1,0,0
0,0,0,0.50,0.0,0.0,0,0.0,0.0,15.0,1,0,1
0,0,0,0.00,0.0,0.0,0,4.0,54.2,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,0.0,0.0,1.0,0,0,0
0,0,0,0.67,0.0,0.0,0,2.0,7.1,0.0,0,1,1
0,0,0,0.00,0.0,0.0,0,4.0,88.5,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,1.0,0,0,1
0,0,0,0.60,0.0,0.0,0,2.0,5.0,4.0,0,0,0
0,0,0,0.00,0.0,0.0,0,2.0,28.9,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,7.0,0,1,0
6,3,0,1.00,0.0,0.0,0,0.0,0.0,1.0,1,0,1
0,0,0,0.00,0.0,0.0,0,3.0,34.1,0.0,1,0,0
0,0,0,0.38,0.0,0.0,0,4.0,179.5,0.0,1,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,4.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,2.0,0,1,1
0,0,0,1.00,0.0,0.0,0,4.0,98.2,0.0,0,0,0
0,0,0,0.33,0.0,0.0,0,1.0,0.4,23.0,1,0,0
0,0,0,1.00,0.0,0.0,0,4.0,218.4,0.0,0,1,1
3,3,0,0.23,0.0,0.0,0,0.0,0.0,1.0,1,0,0
1,1,1,0.20,0.0,0.0,0,0.0,0.0,9.0,0,1,0
0,0,0,0.33,0.0,0.0,0,4.0,124.1,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,197.1,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,98.8,0.0,0,1,0
0,0,0,0.50,0.0,0.0,0,0.0,0.0,17.0,0,1,0
0,0,0,0.50,0.0,0.0,0,0.0,0.0,6.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,57.4,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,56.1,1.0,0,1,0
0,0,0,0.50,0.0,0.0,0,4.0,124.7,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,187.6,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,3.0,8.7,0.0,1,0,0
0,0,0,1.00,0.0,0.0,0,3.0,103.2,0.0,0,0,0
1,0,0,0.50,0.0,0.0,0,4.0,62.5,0.0,1,0,1
0,0,0,0.00,0.0,0.0,0,4.0,124.0,0.0,0,0,0
0,0,0,0.80,0.0,0.0,0,2.0,21.8,3.0,0,1,0
0,0,0,0.50,0.0,0.0,0,4.0,42.1,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,12.1,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,137.0,0.0,1,0,0
1,0,0,0.00,0.0,0.0,0,0.0,0.0,2.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,88.2,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,72.6,0.0,0,0,0
1,0,0,0.25,0.0,0.0,0,1.0,1.3,12.0,0,0,1
0,0,0,1.00,0.0,0.0,0,2.0,10.1,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,3.0,1,0,1
0,0,0,0.75,18.9,18.9,0,4.0,190.6,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,2.0,20.9,0.0,0,0,0
1,1,0,0.50,0.0,0.0,0,4.0,72.3,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,144.3,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,123.3,0.0,0,0,0
2,2,0,0.14,0.0,0.0,0,0.0,0.0,4.0,1,0,0
0,0,0,0.00,0.0,0.0,0,4.0,55.7,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,282.9,0.0,0,0,1
0,0,0,0.71,0.0,0.0,0,3.0,51.8,4.0,0,1,0
0,0,0,1.00,0.0,0.0,0,1.0,10.2,1.0,0,0,0
0,0,0,0.29,0.0,0.0,0,0.0,0.0,7.0,1,0,0
0,0,0,1.00,0.0,0.0,0,1.0,3.5,3.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,2.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,73.1,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,3.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,139.8,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,62.5,0.0,1,0,1
0,0,0,0.00,0.0,0.0,0,4.0,226.7,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,4.0,142.4,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,1.0,0.6,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,145.3,0.0,0,0,0
4,3,0,0.00,0.0,0.0,0,0.0,0.0,18.0,1,0,0
2,2,0,0.50,0.0,0.0,0,0.0,0.0,2.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,36.7,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,2.0,0,0,1
0,0,0,0.00,0.0,0.0,0,4.0,55.1,0.0,1,0,0
0,0,0,0.17,0.0,0.0,12,0.0,0.0,0.0,1,0,1
1,1,0,0.40,0.0,0.0,0,2.0,7.6,25.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,211.5,0.0,0,1,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,8.0,1,0,0
2,2,2,0.00,0.0,0.0,0,2.0,7.2,11.0,0,0,0
0,0,0,0.75,0.0,0.0,0,0.0,0.0,18.0,0,1,0
1,1,1,1.00,0.0,0.0,0,0.0,0.0,8.0,1,0,1
0,0,0,1.00,0.0,0.0,0,2.0,110.9,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,122.0,0.0,0,1,0
1,1,0,0.67,5.6,5.6,0,0.0,0.0,5.0,1,0,0
0,0,0,0.00,0.0,0.0,0,4.0,105.9,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,108.1,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,2.0,6.1,0.0,0,1,0
1,0,1,1.00,0.0,0.0,0,3.0,15.5,1.0,0,0,0
0,0,0,0.20,0.0,0.0,0,2.0,3.8,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,111.2,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,4.0,120.8,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,6.0,0,0,1
0,0,0,0.50,0.0,0.0,0,3.0,23.6,0.0,0,0,0
3,2,1,0.60,0.0,0.0,0,3.0,6.7,2.0,0,1,1
0,0,0,0.00,0.0,0.0,0,1.0,6.3,8.0,0,0,0
0,0,0,0.50,0.0,0.0,0,4.0,41.6,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,52.7,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,192.2,0.0,0,0,0
1,1,0,1.00,0.0,0.0,0,4.0,100.7,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,1.0,0.3,2.0,0,1,0
3,3,3,0.00,0.0,0.0,0,2.0,5.6,0.0,1,0,0
0,0,0,0.00,0.0,0.0,0,4.0,89.3,0.0,0,0,0
1,0,0,0.00,0.0,0.0,0,3.0,38.5,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,1.0,14.9,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,2.0,14.4,2.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,85.5,0.0,0,0,1
1,1,0,0.00,0.0,0.0,0,4.0,182.5,0.0,0,0,0
0,0,0,0.38,0.0,0.0,12,0.0,0.0,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,125.1,0.0,0,0,1
5,3,4,0.00,0.0,0.0,0,0.0,0.0,16.0,0,0,0
0,0,0,0.60,0.0,0.0,0,4.0,88.1,0.0,0,1,1
0,0,0,1.00,0.0,0.0,0,4.0,92.6,0.0,0,0,0
0,0,0,0.20,0.0,0.0,0,0.0,0.0,6.0,1,0,1
0,0,0,1.00,0.0,0.0,0,4.0,132.0,0.0,0,1,1
0,0,0,0.50,0.0,0.0,0,0.0,0.0,5.0,0,0,0
1,0,1,0.00,0.0,0.0,0,4.0,89.5,0.0,0,0,0
0,0,0,0.75,0.0,0.0,9,0.0,0.0,3.0,0,1,0
0,0,0,0.50,0.0,0.0,0,2.0,4.1,0.0,1,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,3.0,0,0,1
0,0,0,1.00,0.0,0.0,0,4.0,130.5,0.0,0,0,1
1,0,0,0.25,0.0,0.0,0,4.0,83.3,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,116.0,0.0,1,0,0
0,0,0,1.00,0.0,0.0,0,2.0,10.2,4.0,0,0,0
0,0,0,1.00,0.0,0.0,0,2.0,38.4,1.0,0,1,0
0,0,0,1.00,0.0,0.0,0,1.0,10.0,6.0,0,0,0
1,0,0,0.00,0.0,0.0,0,3.0,23.1,0.0,0,1,1
0,0,0,0.00,0.0,0.0,0,3.0,46.5,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,8.0,0,1,1
0,0,0,1.00,0.0,0.0,0,4.0,23.1,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,258.6,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,142.4,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,140.2,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,109.4,0.0,0,0,0
0,0,0,0.50,1.4,1.4,0,3.0,4.5,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,4.0,88.3,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,2.0,15.9,1.0,0,0,0
0,0,0,1.00,0.0,0.0,0,2.0,21.9,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,3.0,42.5,1.0,0,0,0
0,0,0,0.00,0.0,0.0,0,1.0,9.5,0.0,0,0,0
1,1,1,0.67,0.0,0.0,0,3.0,75.2,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,8.0,0,0,1
0,0,0,0.14,0.0,0.0,12,0.0,0.0,0.0,1,0,0
0,0,0,0.00,0.0,0.0,0,4.0,108.7,0.0,1,0,0
1,0,0,0.67,0.0,0.0,0,0.0,0.0,19.0,1,0,0
0,0,0,0.50,0.0,0.0,0,4.0,89.6,0.0,0,1,0
0,0,0,1.00,0.0,0.0,0,1.0,1.9,3.0,1,0,0
0,0,0,1.00,0.0,0.0,0,4.0,75.2,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,2.0,27.0,0.0,0,0,0
0,0,0,0.23,0.0,0.0,7,0.0,0.0,2.0,1,0,0
0,0,0,0.50,0.0,0.0,0,4.0,95.1,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,0.0,0.0,17.0,0,0,0
